state,datetime,bagasse,batterys,blackcoal,browncoal,diesel,gas,hydro,kerosene,solar,solar_rooftop,wind,demand,rrp,year,net_import,export
QLD1,2017-10-08,1.2229032727687807,0.0,87.02354257871349,0.0,0.00048294009576597356,6.172325300885558,0.6575504579095798,0.2021643427379175,0.12717982106314935,4.593851285825749,0.0,146001.63150000002,77.51312499999997,2017,0.0,3085.1820224999387
QLD1,2017-10-09,1.13849258898226,0.0,82.13787744668015,0.0,0.0003040566641993216,9.48463523911848,1.0208889290767071,0.1956027139341859,0.11315414862887856,4.54319847672596,0.0,160496.39999999994,91.95916666666666,2017,1.365846400189198,0.0
QLD1,2017-10-10,1.1406620275294719,0.0,77.94366897086637,0.0,0.00042987417427799184,11.131115621744977,2.148591690484963,0.2447921009922948,0.0968686996407918,5.4358127694024105,0.0,164389.18850000002,113.89020833333332,2017,1.858058245164445,0.0
QLD1,2017-10-11,1.1777380203769474,0.0,83.32963046390502,0.0,0.0003903760893608867,10.911067446980574,2.6105884985401477,0.07972158260712149,0.11595768112673205,0.0,0.0,154381.04000000007,114.36229166666668,2017,1.7749059303740944,0.0
QLD1,2017-10-12,1.0758931225961048,0.0,79.418689710748,0.0,0.014601561699805685,12.170554563603327,3.0829750091711845,0.06273601544215124,0.08451570055440899,2.585364663433685,0.0,157051.69399999993,141.08229166666666,2017,1.5046696527513257,0.0
QLD1,2017-10-13,1.1511621207642329,0.0,79.83052424893353,0.0,0.008204221554402756,11.371616163860445,2.6515436536162325,0.08936608151977964,0.06187599570124978,4.835707514050154,0.0,159063.59849999993,105.30104166666666,2017,0.0,1634.158289915853
QLD1,2017-10-14,1.1822865666882991,0.0,88.15067331535363,0.0,0.0014289180331363825,6.6479234177276485,1.2235885532861082,0.0,0.0858975623920026,2.7082016665191952,0.0,144754.9545,84.8525,2017,0.0,6035.126995249564
QLD1,2017-10-15,1.1197577128928,0.0,87.78350438971218,0.0,0.0004380367591450183,7.6336899408712195,0.9306211906390516,0.0,0.1139776723633696,2.4180110567622193,0.0,143006.17149999994,69.33770833333334,2017,0.0,15884.603182583
QLD1,2017-10-16,0.7558436062300103,0.0,86.1572750656743,0.0,0.003612459825636533,10.790798011177836,0.4552801444640955,0.0,0.08876595904346482,1.7484247535846598,0.0,152113.905,71.16833333333334,2017,0.0,14494.637576833833
QLD1,2017-10-17,0.6735027634762755,0.0,86.5180693432788,0.0,0.0017704696331662746,10.976642691002333,0.18117296074758835,0.0,0.07563586591155785,1.573205905950272,0.0,152390.3555,75.026875,2017,0.0,11332.682295499808
QLD1,2017-10-18,0.472863610235337,0.0,83.72807486496488,0.0,0.0004882013581967556,12.89195727259132,0.1378252965628069,0.0,0.07477064703133349,2.694020107256132,0.0,152704.708,78.27354166666662,2017,0.0,16078.107976499072
QLD1,2017-10-19,-0.023222191512371503,0.0,83.70530089828935,0.0,0.00038446713826933873,11.547371275868027,1.187796579383865,0.0,0.07832649788611802,3.50404247294676,0.0,152145.6815,66.31354166666667,2017,0.0,20560.88660591544
QLD1,2017-10-20,0.06315412972677398,0.0,82.98883264983448,0.0,0.00039513652193593396,11.43781365825525,1.1019312496541709,0.0,0.05474453318445499,4.353128642822944,0.0,151835.68300000005,53.72958333333333,2017,0.0,15532.630638332632
